Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
755,20,2024-12-01,LAL,@,UTA,"W, 105-104",*,38:50,13,25,.520,2,4,.500,11,21,.524,.560,5,6,.833,1,10,11,0,2,1,1,1,33,25.3,6,Anthony Davis
756,21,2024-12-02,LAL,@,MIN,"L, 80-109",*,32:57,4,14,.286,0,2,.000,4,12,.333,.286,4,4,1.000,2,9,11,5,0,1,2,3,12,8.9,-9,Anthony Davis
757,22,2024-12-04,LAL,@,MIA,"L, 93-134",*,31:24,3,14,.214,0,1,.000,3,13,.231,.214,2,4,.500,1,6,7,5,1,0,0,3,8,4.4,-29,Anthony Davis
758,23,2024-12-06,LAL,@,ATL,"L, 132-134 (OT)",*,41:31,15,27,.556,0,3,.000,15,24,.625,.556,8,8,1.000,3,7,10,8,1,2,6,3,38,30.1,6,Anthony Davis
759,24,2024-12-08,LAL,,POR,"W, 107-98",*,32:09,10,21,.476,1,4,.250,9,17,.529,.500,9,9,1.000,2,9,11,1,2,5,1,1,30,28.2,4,Anthony Davis
760,25,2024-12-13,LAL,@,MIN,"L, 87-97",*,36:13,10,21,.476,1,5,.200,9,16,.563,.500,2,5,.400,2,9,11,1,0,3,4,1,23,13.6,-22,Anthony Davis
761,26,2024-12-15,LAL,,MEM,"W, 116-110",*,33:24,15,22,.682,1,4,.250,14,18,.778,.705,9,12,.750,4,12,16,2,2,1,4,4,40,34.3,14,Anthony Davis
762,27,2024-12-19,LAL,@,SAC,"W, 113-100",*,35:20,7,20,.350,0,1,.000,7,19,.368,.350,7,9,.778,7,12,19,4,3,6,3,0,21,24.5,19,Anthony Davis
763,28,2024-12-21,LAL,@,SAC,"W, 103-99",*,37:19,4,10,.400,0,0,,4,10,.400,.400,2,4,.500,2,13,15,5,0,3,5,2,10,8.9,-2,Anthony Davis
764,29,2024-12-23,LAL,,DET,"L, 114-117",*,38:36,7,14,.500,1,3,.333,6,11,.545,.536,4,8,.500,3,7,10,6,2,2,3,1,19,18.8,15,Anthony Davis
765,30,2024-12-25,LAL,@,GSW,"W, 115-113",*,07:12,0,3,.000,0,0,,0,3,.000,.000,0,0,,1,1,2,0,1,0,0,0,0,-0.1,-7,Anthony Davis
766,31,2024-12-28,LAL,,SAC,"W, 132-122",*,38:55,12,16,.750,1,1,1.000,11,15,.733,.781,11,13,.846,2,13,15,8,0,0,2,2,36,36.9,21,Anthony Davis
767,32,2024-12-31,LAL,,CLE,"L, 110-122",*,37:04,12,23,.522,2,4,.500,10,19,.526,.565,2,2,1.000,1,12,13,4,3,2,1,2,28,26.4,-6,Anthony Davis
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Anthony Davis
,33,2025-01-02,LAL,,POR,"W, 114-106",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
768,34,2025-01-03,LAL,,ATL,"W, 119-102",*,37:18,6,17,.353,0,2,.000,6,15,.400,.353,6,7,.857,4,15,19,4,3,3,4,2,18,18.5,17,Anthony Davis
769,35,2025-01-05,LAL,@,HOU,"L, 115-119",*,38:28,10,18,.556,2,4,.500,8,14,.571,.611,8,8,1.000,4,9,13,2,0,5,4,5,30,25.8,7,Anthony Davis
770,36,2025-01-07,LAL,@,DAL,"L, 97-118",*,35:15,7,18,.389,0,2,.000,7,16,.438,.389,7,9,.778,2,10,12,3,0,2,2,1,21,15.9,-19,Anthony Davis
771,37,2025-01-13,LAL,,SAS,"L, 102-126",*,32:23,13,18,.722,2,5,.400,11,13,.846,.778,2,4,.500,8,5,13,2,2,2,2,4,30,30.1,-21,Anthony Davis
772,38,2025-01-15,LAL,,MIA,"W, 117-108",*,36:38,10,21,.476,1,3,.333,9,18,.500,.500,1,2,.500,2,9,11,4,2,2,1,0,22,20.2,7,Anthony Davis
,39,2025-01-17,LAL,,BRK,"W, 102-101",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
773,40,2025-01-19,LAL,@,LAC,"L, 102-116",*,36:59,5,14,.357,0,1,.000,5,13,.385,.357,6,6,1.000,1,9,10,3,1,3,3,1,16,13.4,-18,Anthony Davis
774,41,2025-01-21,LAL,,WAS,"W, 111-88",*,32:28,14,22,.636,1,3,.333,13,19,.684,.659,0,1,.000,4,12,16,5,1,4,1,3,29,30.3,20,Anthony Davis
775,42,2025-01-23,LAL,,BOS,"W, 117-96",*,30:32,9,18,.500,0,1,.000,9,17,.529,.500,6,6,1.000,2,6,8,3,1,3,1,1,24,22.0,15,Anthony Davis
776,43,2025-01-25,LAL,@,GSW,"W, 118-108",*,36:21,13,23,.565,0,3,.000,13,20,.650,.565,10,12,.833,3,10,13,3,3,1,2,2,36,32.4,9,Anthony Davis
777,44,2025-01-27,LAL,@,CHO,"W, 112-107",*,36:40,17,28,.607,0,2,.000,17,26,.654,.607,8,10,.800,8,15,23,2,0,2,4,4,42,35.7,16,Anthony Davis
778,45,2025-01-28,LAL,@,PHI,"L, 104-118",*,09:50,2,3,.667,0,0,,2,3,.667,.667,0,0,,2,0,2,0,1,0,1,0,4,4.1,3,Anthony Davis
,46,2025-01-30,LAL,@,WAS,"W, 134-96",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Anthony Davis
,47,2025-02-01,LAL,@,NYK,"W, 128-112",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,50,2025-02-02,DAL,@,CLE,"L, 101-144",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,51,2025-02-04,DAL,@,PHI,"L, 116-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,52,2025-02-06,DAL,@,BOS,"W, 127-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
779,53,2025-02-08,DAL,,HOU,"W, 116-105",*,30:57,10,18,.556,2,2,1.000,8,16,.500,.611,4,6,.667,4,12,16,7,0,3,1,0,26,29.0,9,Anthony Davis
,54,2025-02-10,DAL,,SAC,"L, 128-129 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,55,2025-02-12,DAL,,GSW,"W, 111-107",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,56,2025-02-13,DAL,,MIA,"W, 118-113",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,57,2025-02-21,DAL,,NOP,"W, 111-103",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,58,2025-02-23,DAL,@,GSW,"L, 102-126",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,59,2025-02-25,DAL,@,LAL,"L, 99-107",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,60,2025-02-27,DAL,,CHO,"W, 103-96",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Anthony Davis
,61,2025-03-01,DAL,,MIL,"L, 117-132",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,62,2025-03-03,DAL,,SAC,"L, 98-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,63,2025-03-05,DAL,@,MIL,"L, 107-137",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,64,2025-03-07,DAL,,MEM,"L, 111-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,65,2025-03-09,DAL,,PHO,"L, 116-125",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,66,2025-03-10,DAL,@,SAS,"W, 133-129",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,67,2025-03-12,DAL,@,SAS,"L, 116-126",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,68,2025-03-14,DAL,@,HOU,"L, 96-133",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,69,2025-03-16,DAL,,PHI,"L, 125-130",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,70,2025-03-19,DAL,@,IND,"L, 131-135",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
,71,2025-03-21,DAL,,DET,"W, 123-117",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
780,72,2025-03-24,DAL,@,BRK,"W, 120-101",*,26:32,6,9,.667,0,2,.000,6,7,.857,.667,0,0,,0,6,6,3,1,1,2,1,12,11.3,12,Anthony Davis
,73,2025-03-25,DAL,@,NYK,"L, 113-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
781,74,2025-03-27,DAL,@,ORL,"W, 101-92",*,28:51,5,19,.263,1,5,.200,4,14,.286,.289,4,7,.571,1,6,7,2,1,0,0,1,15,7.0,-9,Anthony Davis
782,75,2025-03-29,DAL,@,CHI,"W, 120-119",*,30:03,7,23,.304,0,4,.000,7,19,.368,.304,4,7,.571,1,6,7,5,1,2,0,2,18,11.1,-13,Anthony Davis
783,76,2025-03-31,DAL,,BRK,"L, 109-113",*,28:27,5,10,.500,0,1,.000,5,9,.556,.500,2,4,.500,0,7,7,5,0,1,1,4,12,9.9,7,Anthony Davis
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Anthony Davis
784,77,2025-04-02,DAL,,ATL,"W, 120-118",*,29:54,14,23,.609,2,4,.500,12,19,.632,.652,4,4,1.000,2,13,15,2,1,5,4,2,34,29.9,3,Anthony Davis
,78,2025-04-04,DAL,@,LAC,"L, 91-114",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
785,79,2025-04-05,DAL,@,LAC,"L, 104-135",*,27:27,8,19,.421,1,5,.200,7,14,.500,.447,10,13,.769,2,7,9,0,1,0,6,3,27,13.0,-16,Anthony Davis
786,80,2025-04-09,DAL,,LAL,"L, 97-112",*,33:22,5,13,.385,0,2,.000,5,11,.455,.385,3,5,.600,2,9,11,6,0,1,4,2,13,9.3,-10,Anthony Davis
787,81,2025-04-11,DAL,,TOR,"W, 124-102",*,30:28,10,18,.556,1,5,.200,9,13,.692,.583,2,2,1.000,3,10,13,10,0,7,2,1,23,29.0,21,Anthony Davis
,82,2025-04-13,DAL,@,MEM,"L, 97-132",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis
279,1,2024-10-22,LAL,,MIN,"W, 110-103",*,35:05,7,14,.500,1,4,.250,6,10,.600,.536,3,4,.750,3,2,5,1,2,1,0,2,18,15.9,19,Rui Hachimura
280,2,2024-10-25,LAL,,PHO,"W, 123-116",*,39:01,5,12,.417,2,4,.500,3,8,.375,.500,2,4,.500,2,5,7,2,0,0,1,1,14,9.7,0,Rui Hachimura
281,3,2024-10-26,LAL,,SAC,"W, 131-127",*,37:20,5,13,.385,2,2,1.000,3,11,.273,.462,6,6,1.000,4,5,9,3,0,0,1,1,18,15.9,17,Rui Hachimura
282,4,2024-10-28,LAL,@,PHO,"L, 105-109",*,31:21,8,18,.444,3,3,1.000,5,15,.333,.528,1,1,1.000,5,5,10,1,1,1,0,5,20,16.0,20,Rui Hachimura
283,5,2024-10-30,LAL,@,CLE,"L, 110-134",*,28:17,4,6,.667,0,1,.000,4,5,.800,.667,0,0,,0,5,5,2,1,0,2,1,8,6.9,-11,Rui Hachimura
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Rui Hachimura
284,6,2024-11-01,LAL,@,TOR,"W, 131-125",*,33:13,3,12,.250,2,5,.400,1,7,.143,.333,1,1,1.000,1,4,5,1,0,0,1,0,9,3.4,-6,Rui Hachimura
285,7,2024-11-04,LAL,@,DET,"L, 103-115",*,34:46,2,6,.333,2,2,1.000,0,4,.000,.500,2,2,1.000,0,4,4,1,0,1,0,2,8,6.4,-7,Rui Hachimura
,8,2024-11-06,LAL,@,MEM,"L, 114-131",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
286,9,2024-11-08,LAL,,PHI,"W, 116-106",*,32:50,3,8,.375,3,6,.500,0,2,.000,.563,0,0,,1,3,4,1,0,0,1,5,9,3.9,-4,Rui Hachimura
287,10,2024-11-10,LAL,,TOR,"W, 123-103",*,31:40,2,11,.182,0,5,.000,2,6,.333,.182,0,0,,3,2,5,0,2,1,0,2,4,1.7,6,Rui Hachimura
288,11,2024-11-13,LAL,,MEM,"W, 128-123",*,35:47,6,7,.857,3,4,.750,3,3,1.000,1.071,4,5,.800,3,4,7,3,1,1,1,1,19,21.8,7,Rui Hachimura
,12,2024-11-15,LAL,@,SAS,"W, 120-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,13,2024-11-16,LAL,@,NOP,"W, 104-99",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,14,2024-11-19,LAL,,UTA,"W, 124-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,15,2024-11-21,LAL,,ORL,"L, 118-119",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
289,16,2024-11-23,LAL,,DEN,"L, 102-127",*,22:27,4,7,.571,2,4,.500,2,3,.667,.714,0,0,,1,1,2,3,1,0,0,1,10,10.4,-13,Rui Hachimura
290,17,2024-11-26,LAL,@,PHO,"L, 100-127",*,23:08,3,8,.375,1,4,.250,2,4,.500,.438,0,0,,0,1,1,1,0,0,0,1,7,3.2,-10,Rui Hachimura
291,18,2024-11-27,LAL,@,SAS,"W, 119-101",*,25:51,5,9,.556,2,4,.500,3,5,.600,.667,4,4,1.000,2,3,5,2,0,1,0,3,16,14.9,-1,Rui Hachimura
292,19,2024-11-29,LAL,,OKC,"L, 93-101",*,30:15,4,7,.571,0,1,.000,4,6,.667,.571,0,0,,3,2,5,2,1,2,1,1,8,9.8,-8,Rui Hachimura
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Rui Hachimura
293,20,2024-12-01,LAL,@,UTA,"W, 105-104",*,40:25,5,11,.455,2,8,.250,3,3,1.000,.545,1,2,.500,3,4,7,3,2,0,0,4,13,12.7,-2,Rui Hachimura
294,21,2024-12-02,LAL,@,MIN,"L, 80-109",*,29:03,4,5,.800,0,1,.000,4,4,1.000,.800,2,2,1.000,1,3,4,2,2,0,2,2,10,10.3,-11,Rui Hachimura
295,22,2024-12-04,LAL,@,MIA,"L, 93-134",*,26:28,6,7,.857,1,2,.500,5,5,1.000,.929,1,1,1.000,0,3,3,1,0,1,1,0,14,12.8,-27,Rui Hachimura
296,23,2024-12-06,LAL,@,ATL,"L, 132-134 (OT)",*,40:36,5,6,.833,2,2,1.000,3,4,.750,1.000,0,0,,2,7,9,1,2,2,0,2,12,16.6,5,Rui Hachimura
297,24,2024-12-08,LAL,,POR,"W, 107-98",*,38:56,9,13,.692,3,5,.600,6,8,.750,.808,2,2,1.000,1,4,5,2,4,1,1,3,23,23.3,31,Rui Hachimura
298,25,2024-12-13,LAL,@,MIN,"L, 87-97",*,39:14,4,13,.308,0,2,.000,4,11,.364,.308,1,2,.500,2,5,7,3,2,0,3,2,9,4.3,-18,Rui Hachimura
299,26,2024-12-15,LAL,,MEM,"W, 116-110",*,37:43,2,5,.400,0,1,.000,2,4,.500,.400,4,6,.667,1,5,6,1,1,1,3,5,8,4.1,13,Rui Hachimura
300,27,2024-12-19,LAL,@,SAC,"W, 113-100",*,36:34,3,9,.333,1,4,.250,2,5,.400,.389,3,4,.750,1,4,5,2,0,1,4,1,10,4.1,21,Rui Hachimura
301,28,2024-12-21,LAL,@,SAC,"W, 103-99",*,38:23,4,8,.500,1,5,.200,3,3,1.000,.563,0,0,,3,8,11,1,1,1,0,2,9,11.1,10,Rui Hachimura
302,29,2024-12-23,LAL,,DET,"L, 114-117",*,28:38,3,8,.375,0,2,.000,3,6,.500,.375,4,4,1.000,0,1,1,1,1,0,1,1,10,6.2,-5,Rui Hachimura
303,30,2024-12-25,LAL,@,GSW,"W, 115-113",*,39:06,6,12,.500,5,7,.714,1,5,.200,.708,1,1,1.000,1,3,4,1,0,1,1,4,18,12.4,-5,Rui Hachimura
304,31,2024-12-28,LAL,,SAC,"W, 132-122",*,34:14,7,11,.636,4,5,.800,3,6,.500,.818,3,3,1.000,0,4,4,0,1,2,1,1,21,18.3,-1,Rui Hachimura
305,32,2024-12-31,LAL,,CLE,"L, 110-122",*,30:23,3,10,.300,0,3,.000,3,7,.429,.300,1,2,.500,3,2,5,0,1,0,1,1,7,3.1,-17,Rui Hachimura
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Rui Hachimura
306,33,2025-01-02,LAL,,POR,"W, 114-106",*,23:24,2,6,.333,0,4,.000,2,2,1.000,.333,2,2,1.000,1,3,4,3,0,0,2,1,6,3.9,-3,Rui Hachimura
307,34,2025-01-03,LAL,,ATL,"W, 119-102",*,24:29,6,9,.667,1,3,.333,5,6,.833,.722,0,1,.000,3,5,8,1,0,1,1,2,13,11.9,10,Rui Hachimura
308,35,2025-01-05,LAL,@,HOU,"L, 115-119",*,28:01,5,9,.556,3,6,.500,2,3,.667,.722,0,2,.000,1,0,1,0,0,0,1,2,13,6.8,4,Rui Hachimura
309,36,2025-01-07,LAL,@,DAL,"L, 97-118",*,25:51,3,5,.600,0,2,.000,3,3,1.000,.600,0,0,,1,0,1,2,1,0,1,2,6,5.0,-8,Rui Hachimura
310,37,2025-01-13,LAL,,SAS,"L, 102-126",*,29:34,3,6,.500,3,4,.750,0,2,.000,.750,0,0,,0,3,3,1,2,0,1,1,9,8.2,-16,Rui Hachimura
311,38,2025-01-15,LAL,,MIA,"W, 117-108",*,33:16,9,15,.600,2,5,.400,7,10,.700,.667,3,4,.750,2,6,8,1,1,0,2,2,23,17.8,10,Rui Hachimura
312,39,2025-01-17,LAL,,BRK,"W, 102-101",*,32:18,4,10,.400,1,4,.250,3,6,.500,.450,1,1,1.000,3,3,6,4,1,0,1,0,10,10.4,3,Rui Hachimura
313,40,2025-01-19,LAL,@,LAC,"L, 102-116",*,33:08,9,14,.643,1,3,.333,8,11,.727,.679,0,1,.000,1,6,7,1,0,0,0,1,19,15.2,-13,Rui Hachimura
314,41,2025-01-21,LAL,,WAS,"W, 111-88",*,26:21,4,10,.400,0,2,.000,4,8,.500,.400,1,2,.500,0,5,5,0,1,0,0,2,9,4.9,13,Rui Hachimura
315,42,2025-01-23,LAL,,BOS,"W, 117-96",*,27:49,3,9,.333,2,5,.400,1,4,.250,.444,2,2,1.000,2,5,7,2,1,0,0,1,10,9.8,12,Rui Hachimura
,43,2025-01-25,LAL,@,GSW,"W, 118-108",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,44,2025-01-27,LAL,@,CHO,"W, 112-107",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
316,45,2025-01-28,LAL,@,PHI,"L, 104-118",*,24:04,6,9,.667,1,3,.333,5,6,.833,.722,0,0,,0,2,2,1,0,0,1,2,13,8.6,-8,Rui Hachimura
317,46,2025-01-30,LAL,@,WAS,"W, 134-96",*,25:32,9,12,.750,4,5,.800,5,7,.714,.917,0,0,,0,4,4,0,1,1,1,1,22,18.7,21,Rui Hachimura
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Rui Hachimura
318,47,2025-02-01,LAL,@,NYK,"W, 128-112",*,38:21,8,12,.667,3,6,.500,5,6,.833,.792,2,2,1.000,0,3,3,2,1,1,1,1,21,18.4,13,Rui Hachimura
319,48,2025-02-04,LAL,@,LAC,"W, 122-97",*,33:56,7,14,.500,4,8,.500,3,6,.500,.643,2,2,1.000,2,4,6,2,0,0,0,3,20,15.8,15,Rui Hachimura
320,49,2025-02-06,LAL,,GSW,"W, 120-112",*,38:43,4,9,.444,1,5,.200,3,4,.750,.500,2,4,.500,0,4,4,3,0,0,0,3,11,7.6,12,Rui Hachimura
321,50,2025-02-08,LAL,,IND,"W, 124-117",*,33:06,8,13,.615,2,3,.667,6,10,.600,.692,6,6,1.000,1,8,9,0,1,0,1,3,24,20.0,4,Rui Hachimura
322,51,2025-02-10,LAL,,UTA,"W, 132-113",*,29:07,8,14,.571,3,6,.500,5,8,.625,.679,2,2,1.000,2,4,6,0,2,0,1,4,21,16.4,16,Rui Hachimura
323,52,2025-02-12,LAL,@,UTA,"L, 119-131",*,30:06,8,15,.533,3,5,.600,5,10,.500,.633,0,1,.000,0,3,3,1,0,0,1,0,19,11.9,-16,Rui Hachimura
324,53,2025-02-19,LAL,,CHO,"L, 97-100",*,39:19,7,16,.438,1,8,.125,6,8,.750,.469,2,4,.500,2,6,8,3,1,0,1,1,17,12.7,-1,Rui Hachimura
325,54,2025-02-20,LAL,@,POR,"W, 110-102",*,35:03,3,7,.429,0,3,.000,3,4,.750,.429,0,0,,4,8,12,1,0,1,1,2,6,7.1,0,Rui Hachimura
326,55,2025-02-22,LAL,@,DEN,"W, 123-100",*,35:47,7,12,.583,4,9,.444,3,3,1.000,.750,3,4,.750,0,0,0,4,1,0,0,2,21,18.0,14,Rui Hachimura
327,56,2025-02-25,LAL,,DAL,"W, 107-99",*,38:26,6,12,.500,2,6,.333,4,6,.667,.583,1,2,.500,1,5,6,0,0,2,1,1,15,10.8,19,Rui Hachimura
328,57,2025-02-27,LAL,,MIN,"W, 111-102",*,18:27,2,6,.333,1,4,.250,1,2,.500,.417,0,0,,1,2,3,2,0,0,0,0,5,4.3,21,Rui Hachimura
,58,2025-02-28,LAL,,LAC,"W, 106-102",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Rui Hachimura
,59,2025-03-02,LAL,,LAC,"W, 108-102",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,60,2025-03-04,LAL,,NOP,"W, 136-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,61,2025-03-06,LAL,,NYK,"W, 113-109 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,62,2025-03-08,LAL,@,BOS,"L, 101-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,63,2025-03-10,LAL,@,BRK,"L, 108-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,64,2025-03-13,LAL,@,MIL,"L, 106-126",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,65,2025-03-14,LAL,@,DEN,"L, 126-131",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,66,2025-03-16,LAL,,PHO,"W, 107-96",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,67,2025-03-17,LAL,,SAS,"W, 125-109",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,68,2025-03-19,LAL,,DEN,"W, 120-108",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
,69,2025-03-20,LAL,,MIL,"L, 89-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
329,70,2025-03-22,LAL,,CHI,"L, 115-146",,17:55,2,6,.333,1,4,.250,1,2,.500,.417,0,0,,0,2,2,0,1,0,0,0,5,3.2,-4,Rui Hachimura
330,71,2025-03-24,LAL,@,ORL,"L, 106-118",,23:59,2,4,.500,0,2,.000,2,2,1.000,.500,1,2,.500,1,2,3,0,1,0,1,1,5,3.5,-1,Rui Hachimura
331,72,2025-03-26,LAL,@,IND,"W, 120-119",*,27:53,4,5,.800,4,4,1.000,0,1,.000,1.200,2,2,1.000,0,4,4,1,0,0,1,2,14,12.2,-2,Rui Hachimura
,73,2025-03-27,LAL,@,CHI,"L, 117-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
332,74,2025-03-29,LAL,@,MEM,"W, 134-127",*,28:28,5,8,.625,3,5,.600,2,3,.667,.813,0,0,,0,3,3,0,0,1,0,1,13,10.6,-3,Rui Hachimura
333,75,2025-03-31,LAL,,HOU,"W, 104-98",*,30:48,3,10,.300,1,6,.167,2,4,.500,.350,0,0,,0,2,2,0,2,0,0,1,7,3.4,0,Rui Hachimura
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Rui Hachimura
334,76,2025-04-03,LAL,,GSW,"L, 116-123",*,33:43,9,15,.600,3,6,.500,6,9,.667,.700,3,4,.750,3,3,6,3,0,0,1,2,24,20.0,-1,Rui Hachimura
,77,2025-04-04,LAL,,NOP,"W, 124-108",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
335,78,2025-04-06,LAL,@,OKC,"W, 126-99",*,31:40,4,10,.400,2,6,.333,2,4,.500,.500,1,1,1.000,2,5,7,1,0,1,1,3,11,7.7,8,Rui Hachimura
,79,2025-04-08,LAL,@,OKC,"L, 120-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
336,80,2025-04-09,LAL,@,DAL,"W, 112-97",*,37:30,5,10,.500,3,7,.429,2,3,.667,.650,2,2,1.000,0,2,2,2,1,0,1,2,15,11.2,21,Rui Hachimura
337,81,2025-04-11,LAL,,HOU,"W, 140-109",*,31:59,6,8,.750,1,2,.500,5,6,.833,.813,3,4,.750,0,5,5,1,0,0,0,2,16,13.8,15,Rui Hachimura
,82,2025-04-13,LAL,@,POR,"L, 81-109",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Rui Hachimura
529,1,2024-10-23,BRK,@,ATL,"L, 116-120",*,29:33,3,10,.300,2,7,.286,1,3,.333,.400,0,0,,3,5,8,1,1,2,1,5,8,5.9,-4,Dorian Finney-Smith
